Israel.Standard.Time,Depth.m,Temperature.C,PAR.umol/s m^2
           2024-10-25 15:19:00,45,20.329,4.2
           2024-10-25 15:29:00,45,20.321,4.2
           2024-10-25 15:39:00,45,20.296,3.8
           2024-10-25 15:49:00,45,20.254,3.5
           2024-10-25 15:59:00,45,20.245,3.3
           2024-10-25 16:09:00,45,20.245,3
           2024-10-25 16:19:00,45,20.245,2.7
           2024-10-25 16:29:00,45,20.229,2.4
           2024-10-25 16:39:00,45,20.22,2.1
           2024-10-25 16:49:00,45,20.17,2.1
           2024-10-25 16:59:00,45,20.136,1.5
           2024-10-25 17:09:00,45,20.145,1.4
           2024-10-25 17:19:00,45,20.161,1.2
           2024-10-25 17:29:00,45,20.187,0.9
           2024-10-25 17:39:00,45,20.22,0.7
           2024-10-25 17:49:00,45,20.254,0.4
           2024-10-25 17:59:00,45,20.254,0.2
           2024-10-25 18:09:00,45,20.271,0
           2024-10-25 18:19:00,45,20.296,0
           2024-10-25 18:29:00,45,20.279,-0.1
           2024-10-25 18:39:00,45,20.262,-0.1
           2024-10-25 18:49:00,45,20.254,0
           2024-10-25 18:59:00,45,20.262,0
           2024-10-25 19:09:00,45,20.271,0
           2024-10-25 19:19:00,45,20.279,0
           2024-10-25 19:29:00,45,20.287,0
           2024-10-25 19:39:00,45,20.304,0
           2024-10-25 19:49:00,45,20.304,0
           2024-10-25 19:59:00,45,20.313,0
           2024-10-25 20:09:00,45,20.313,0
           2024-10-25 20:19:00,45,20.22,0
           2024-10-25 20:29:00,45,20.22,0
           2024-10-25 20:39:00,45,20.229,-0.1
           2024-10-25 20:49:00,45,20.161,0.1
           2024-10-25 20:59:00,45,20.103,-0.1
           2024-10-25 21:09:00,45,20.052,-0.2
           2024-10-25 21:19:00,45,20.01,0
           2024-10-25 21:29:00,45,19.977,-0.1
           2024-10-25 21:39:00,45,19.934,0.1
           2024-10-25 21:49:00,45,19.918,0.1
           2024-10-25 21:59:00,45,19.859,0
           2024-10-25 22:09:00,45,19.834,0
           2024-10-25 22:19:00,45,19.792,0
           2024-10-25 22:29:00,45,19.758,-0.1
           2024-10-25 22:39:00,45,19.716,0
           2024-10-25 22:49:00,45,19.665,0
           2024-10-25 22:59:00,45,19.632,0
           2024-10-25 23:09:00,45,19.632,0
           2024-10-25 23:19:00,45,19.64,0
           2024-10-25 23:29:00,45,19.649,-0.1
           2024-10-25 23:39:00,45,19.649,0
           2024-10-25 23:49:00,45,19.632,0
           2024-10-25 23:59:00,45,19.598,0.1
           2024-10-26 00:09:00,45,19.556,0.1
           2024-10-26 00:19:00,45,19.548,-0.1
           2024-10-26 00:29:00,45,19.556,0
           2024-10-26 00:39:00,45,19.531,0
           2024-10-26 00:49:00,45,19.497,0
           2024-10-26 00:59:00,45,19.463,0
           2024-10-26 01:09:00,45,19.455,0
           2024-10-26 01:19:00,45,19.43,0.1
           2024-10-26 01:29:00,45,19.413,0.1
           2024-10-26 01:39:00,45,19.405,-0.1
           2024-10-26 01:49:00,45,19.379,0
           2024-10-26 01:59:00,45,19.371,-0.1
           2024-10-26 02:09:00,45,19.337,0
           2024-10-26 02:19:00,45,19.337,0
           2024-10-26 02:29:00,45,19.329,0
           2024-10-26 02:39:00,45,19.329,0
           2024-10-26 02:49:00,45,19.312,0
           2024-10-26 02:59:00,45,19.312,-0.1
           2024-10-26 03:09:00,45,19.312,0
           2024-10-26 03:19:00,45,19.295,0
           2024-10-26 03:29:00,45,19.304,0
           2024-10-26 03:39:00,45,19.304,0
           2024-10-26 03:49:00,45,19.312,-0.1
           2024-10-26 03:59:00,45,19.304,0
           2024-10-26 04:09:00,45,19.304,0
           2024-10-26 04:19:00,45,19.304,0
           2024-10-26 04:29:00,45,19.287,0
           2024-10-26 04:39:00,45,19.295,-0.1
           2024-10-26 04:49:00,45,19.287,0
           2024-10-26 04:59:00,45,19.261,-0.1
           2024-10-26 05:09:00,45,19.253,0
           2024-10-26 05:19:00,45,19.27,0
           2024-10-26 05:29:00,45,19.253,0
           2024-10-26 05:39:00,45,19.261,0
           2024-10-26 05:49:00,45,19.27,0
           2024-10-26 05:59:00,45,19.27,0
           2024-10-26 06:09:00,45,19.261,-0.1
           2024-10-26 06:19:00,45,19.253,0
           2024-10-26 06:29:00,45,19.245,0
           2024-10-26 06:39:00,45,19.253,0
           2024-10-26 06:49:00,45,19.253,0
           2024-10-26 06:59:00,45,19.253,-0.1
           2024-10-26 07:09:00,45,19.245,0.2
           2024-10-26 07:19:00,45,19.228,0.3
           2024-10-26 07:29:00,45,19.228,0.5
           2024-10-26 07:39:00,45,19.202,0.7
           2024-10-26 07:49:00,45,19.228,0.9
           2024-10-26 07:59:00,45,19.228,1.2
           2024-10-26 08:09:00,45,19.211,1.5
           2024-10-26 08:19:00,45,19.219,1.7
           2024-10-26 08:29:00,45,19.211,2
           2024-10-26 08:39:00,45,19.211,2.2
           2024-10-26 08:49:00,45,19.202,2.5
           2024-10-26 08:59:00,45,19.211,2.9
           2024-10-26 09:09:00,45,19.194,2.9
           2024-10-26 09:19:00,45,19.194,3.2
           2024-10-26 09:29:00,45,19.177,3.2
           2024-10-26 09:39:00,45,19.177,3.6
           2024-10-26 09:49:00,45,19.169,3.7
           2024-10-26 09:59:00,45,19.16,3.8
           2024-10-26 10:09:00,45,19.152,4.2
           2024-10-26 10:19:00,45,19.135,3.9
           2024-10-26 10:29:00,45,19.127,4.6
           2024-10-26 10:39:00,45,19.11,4.7
           2024-10-26 10:49:00,45,19.101,4.8
           2024-10-26 10:59:00,45,19.11,4.9
           2024-10-26 11:09:00,45,19.101,4.9
           2024-10-26 11:19:00,45,19.11,5.1
           2024-10-26 11:29:00,45,19.093,5.2
           2024-10-26 11:39:00,45,19.101,4.9
           2024-10-26 11:49:00,45,19.101,5
           2024-10-26 11:59:00,45,19.093,5
           2024-10-26 12:09:00,45,19.093,5.3
           2024-10-26 12:19:00,45,19.085,5.4
           2024-10-26 12:29:00,45,19.076,5.3
           2024-10-26 12:39:00,45,19.093,5.5
           2024-10-26 12:49:00,45,19.093,5.4
           2024-10-26 12:59:00,45,19.127,5.1
           2024-10-26 13:09:00,45,19.152,5.2
           2024-10-26 13:19:00,45,19.202,4.5
           2024-10-26 13:29:00,45,19.228,4.8
           2024-10-26 13:39:00,45,19.253,4.9
           2024-10-26 13:49:00,45,19.261,5
           2024-10-26 13:59:00,45,19.295,5.1
           2024-10-26 14:09:00,45,19.329,5.1
           2024-10-26 14:19:00,45,19.337,4.9
           2024-10-26 14:29:00,45,19.346,5.5
           2024-10-26 14:39:00,45,19.388,5.3
           2024-10-26 14:49:00,45,19.421,5
           2024-10-26 14:59:00,45,19.463,4.6
           2024-10-26 15:09:00,45,19.48,4.4
           2024-10-26 15:19:00,45,19.497,3.9
           2024-10-26 15:29:00,45,19.43,3.5
           2024-10-26 15:39:00,45,19.362,3.3
           2024-10-26 15:49:00,45,19.354,3
           2024-10-26 15:59:00,45,19.396,2.7
           2024-10-26 16:09:00,45,19.43,2.5
           2024-10-26 16:19:00,45,19.329,2.1
           2024-10-26 16:29:00,45,19.287,2.1
           2024-10-26 16:39:00,45,19.287,1.8
           2024-10-26 16:49:00,45,19.253,1.5
           2024-10-26 16:59:00,45,19.261,1.2
           2024-10-26 17:09:00,45,19.228,1.1
           2024-10-26 17:19:00,45,19.211,0.9
           2024-10-26 17:29:00,45,19.219,0.7
           2024-10-26 17:39:00,45,19.202,0.5
           2024-10-26 17:49:00,45,19.219,0.2
           2024-10-26 17:59:00,45,19.228,0.1
           2024-10-26 18:09:00,45,19.245,0.1
           2024-10-26 18:19:00,45,19.253,0
           2024-10-26 18:29:00,45,19.245,-0.1
           2024-10-26 18:39:00,45,19.253,-0.1
           2024-10-26 18:49:00,45,19.245,-0.1
           2024-10-26 18:59:00,45,19.245,-0.1
           2024-10-26 19:09:00,45,19.287,-0.1
           2024-10-26 19:19:00,45,19.32,-0.1
           2024-10-26 19:29:00,45,19.329,0.1
           2024-10-26 19:39:00,45,19.379,0.1
           2024-10-26 19:49:00,45,19.379,0
           2024-10-26 19:59:00,45,19.396,0
           2024-10-26 20:09:00,45,19.388,0
           2024-10-26 20:19:00,45,19.388,-0.1
           2024-10-26 20:29:00,45,19.346,0
           2024-10-26 20:39:00,45,19.346,-0.1
           2024-10-26 20:49:00,45,19.32,-0.1
           2024-10-26 20:59:00,45,19.312,0
           2024-10-26 21:09:00,45,19.287,0
           2024-10-26 21:19:00,45,19.295,0
           2024-10-26 21:29:00,45,19.287,0
           2024-10-26 21:39:00,45,19.27,0
           2024-10-26 21:49:00,45,19.245,0
           2024-10-26 21:59:00,45,19.219,-0.1
           2024-10-26 22:09:00,45,19.219,-0.1
           2024-10-26 22:19:00,45,19.177,0
           2024-10-26 22:29:00,45,19.169,0
           2024-10-26 22:39:00,45,19.16,0.1
           2024-10-26 22:49:00,45,19.152,-0.1
           2024-10-26 22:59:00,45,19.169,-0.1
           2024-10-26 23:09:00,45,19.194,0
           2024-10-26 23:19:00,45,19.177,0
           2024-10-26 23:29:00,45,19.177,0
           2024-10-26 23:39:00,45,19.16,0.1
           2024-10-26 23:49:00,45,19.152,0
           2024-10-26 23:59:00,45,19.118,-0.1
           2024-10-27 00:09:00,45,19.118,0
           2024-10-27 00:19:00,45,19.127,0
           2024-10-27 00:29:00,45,19.11,0
           2024-10-27 00:39:00,45,19.076,0
           2024-10-27 00:49:00,45,19.093,0
           2024-10-27 00:59:00,45,19.085,0.1
           2024-10-27 01:09:00,45,19.068,0
           2024-10-27 01:19:00,45,19.059,0
           2024-10-27 01:29:00,45,19.017,-0.1
           2024-10-27 01:39:00,45,19.017,0
           2024-10-27 01:49:00,45,19,0.1
           2024-10-27 01:59:00,45,18.967,-0.1
           2024-10-27 01:09:00,45,18.967,0
           2024-10-27 01:19:00,45,18.967,-0.1
           2024-10-27 01:29:00,45,18.95,-0.1
           2024-10-27 01:39:00,45,18.924,0
           2024-10-27 01:49:00,45,18.924,0
           2024-10-27 01:59:00,45,18.916,-0.1
           2024-10-27 02:09:00,45,18.899,0
           2024-10-27 02:19:00,45,18.874,0.1
           2024-10-27 02:29:00,45,18.865,0
           2024-10-27 02:39:00,45,18.849,0
           2024-10-27 02:49:00,45,18.823,-0.1
           2024-10-27 02:59:00,45,18.823,0.1
           2024-10-27 03:09:00,45,18.815,0
           2024-10-27 03:19:00,45,18.798,-0.1
           2024-10-27 03:29:00,45,18.798,-0.1
           2024-10-27 03:39:00,45,18.806,0
           2024-10-27 03:49:00,45,18.781,-0.1
           2024-10-27 03:59:00,45,18.764,-0.2
           2024-10-27 04:09:00,45,18.79,0
           2024-10-27 04:19:00,45,18.764,0
           2024-10-27 04:29:00,45,18.773,-0.1
           2024-10-27 04:39:00,45,18.756,0.1
           2024-10-27 04:49:00,45,18.731,0
           2024-10-27 04:59:00,45,18.747,0
           2024-10-27 05:09:00,45,18.747,0
           2024-10-27 05:19:00,45,18.722,0
           2024-10-27 05:29:00,45,18.731,0
           2024-10-27 05:39:00,45,18.739,-0.1
           2024-10-27 05:49:00,45,18.731,-0.1
           2024-10-27 05:59:00,45,18.739,-0.1
           2024-10-27 06:09:00,45,18.739,0
           2024-10-27 06:19:00,45,18.722,0.2
           2024-10-27 06:29:00,45,18.731,0.3
           2024-10-27 06:39:00,45,18.722,0.5
           2024-10-27 06:49:00,45,18.722,0.6
           2024-10-27 06:59:00,45,18.722,0.9
           2024-10-27 07:09:00,45,18.739,1
           2024-10-27 07:19:00,45,18.722,1.3
           2024-10-27 07:29:00,45,18.722,1.4
           2024-10-27 07:39:00,45,18.722,1.9
           2024-10-27 07:49:00,45,18.731,2.3
           2024-10-27 07:59:00,45,18.764,2.4
           2024-10-27 08:09:00,45,18.798,2.4
           2024-10-27 08:19:00,45,18.823,1.8
           2024-10-27 08:29:00,45,18.815,2.1
           2024-10-27 08:39:00,45,18.84,2.2
           2024-10-27 08:49:00,45,18.865,2.2
           2024-10-27 08:59:00,45,18.865,2.1
           2024-10-27 09:09:00,45,18.874,2.3
           2024-10-27 09:19:00,45,18.865,2.4
           2024-10-27 09:29:00,45,18.857,2.6
           2024-10-27 09:39:00,45,18.84,2.5
           2024-10-27 09:49:00,45,18.815,2.7
           2024-10-27 09:59:00,45,18.815,2.6
           2024-10-27 10:09:00,45,18.806,2.7
           2024-10-27 10:19:00,45,18.79,2.7
           2024-10-27 10:29:00,45,18.79,2.7
           2024-10-27 10:39:00,45,18.823,2.9
           2024-10-27 10:49:00,45,18.798,2.7
           2024-10-27 10:59:00,45,18.79,2.6
           2024-10-27 11:09:00,45,18.79,2.7
           2024-10-27 11:19:00,45,18.781,2.9
           2024-10-27 11:29:00,45,18.79,2.7
           2024-10-27 11:39:00,45,18.781,2.8
           2024-10-27 11:49:00,45,18.79,2.9
           2024-10-27 11:59:00,45,18.798,2.8
           2024-10-27 12:09:00,45,18.781,2.8
           2024-10-27 12:19:00,45,18.764,2.9
           2024-10-27 12:29:00,45,18.756,2.9
           2024-10-27 12:39:00,45,18.739,2.7
           2024-10-27 12:49:00,45,18.773,2.7
           2024-10-27 12:59:00,45,18.747,2.8
           2024-10-27 13:09:00,45,18.756,2.5
           2024-10-27 13:19:00,45,18.764,2.5
           2024-10-27 13:29:00,45,18.747,2.4
           2024-10-27 13:39:00,45,18.731,2.2
           2024-10-27 13:49:00,45,18.731,2.3
           2024-10-27 13:59:00,45,18.747,2.1
           2024-10-27 14:09:00,45,18.739,2.1
           2024-10-27 14:19:00,45,18.747,2
           2024-10-27 14:29:00,45,18.756,1.8
           2024-10-27 14:39:00,45,18.773,1.6
           2024-10-27 14:49:00,45,18.806,1.6
           2024-10-27 14:59:00,45,18.798,1.5
           2024-10-27 15:09:00,45,18.815,1.2
           2024-10-27 15:19:00,45,18.79,1.1
           2024-10-27 15:29:00,45,18.806,1.1
           2024-10-27 15:39:00,45,18.815,1
           2024-10-27 15:49:00,45,18.832,0.9
           2024-10-27 15:59:00,45,18.84,0.7
           2024-10-27 16:09:00,45,18.899,0.7
           2024-10-27 16:19:00,45,18.95,0.5
           2024-10-27 16:29:00,45,19.009,0.4
           2024-10-27 16:39:00,45,19.042,0.3
           2024-10-27 16:49:00,45,19.11,0.1
           2024-10-27 16:59:00,45,19.16,0.1
           2024-10-27 17:09:00,45,19.202,0
           2024-10-27 17:19:00,45,19.261,0
           2024-10-27 17:29:00,45,19.287,0
           2024-10-27 17:39:00,45,19.295,-0.1
           2024-10-27 17:49:00,45,19.253,0
           2024-10-27 17:59:00,45,19.211,0
           2024-10-27 18:09:00,45,19.186,-0.1
           2024-10-27 18:19:00,45,19.135,0.1
           2024-10-27 18:29:00,45,19.135,-0.1
           2024-10-27 18:39:00,45,19.127,0
           2024-10-27 18:49:00,45,19.093,-0.1
           2024-10-27 18:59:00,45,19.085,0.1
           2024-10-27 19:09:00,45,19.076,0
           2024-10-27 19:19:00,45,19.059,0.1
           2024-10-27 19:29:00,45,19.051,0
           2024-10-27 19:39:00,45,19.051,0
           2024-10-27 19:49:00,45,19.042,0
           2024-10-27 19:59:00,45,19.026,0
           2024-10-27 20:09:00,45,19,-0.1
           2024-10-27 20:19:00,45,18.967,0
           2024-10-27 20:29:00,45,18.95,0
           2024-10-27 20:39:00,45,18.924,0
           2024-10-27 20:49:00,45,18.916,0
           2024-10-27 20:59:00,45,18.899,0.1
           2024-10-27 21:09:00,45,18.882,0
           2024-10-27 21:19:00,45,18.874,0
           2024-10-27 21:29:00,45,18.874,0
           2024-10-27 21:39:00,45,18.849,0
           2024-10-27 21:49:00,45,18.832,0
           2024-10-27 21:59:00,45,18.832,0
           2024-10-27 22:09:00,45,18.823,0
           2024-10-27 22:19:00,45,18.806,0
           2024-10-27 22:29:00,45,18.781,0
           2024-10-27 22:39:00,45,18.773,-0.1
           2024-10-27 22:49:00,45,18.756,0
           2024-10-27 22:59:00,45,18.739,0
           2024-10-27 23:09:00,45,18.714,0.1
           2024-10-27 23:19:00,45,18.714,0
           2024-10-27 23:29:00,45,18.714,0
           2024-10-27 23:39:00,45,18.688,0
           2024-10-27 23:49:00,45,18.68,0
           2024-10-27 23:59:00,45,18.672,0
           2024-10-28 00:09:00,45,18.646,0
           2024-10-28 00:19:00,45,18.655,0
           2024-10-28 00:29:00,45,18.646,-0.1
           2024-10-28 00:39:00,45,18.629,0
           2024-10-28 00:49:00,45,18.646,0
           2024-10-28 00:59:00,45,18.629,0
           2024-10-28 01:09:00,45,18.612,0
           2024-10-28 01:19:00,45,18.596,0
           2024-10-28 01:29:00,45,18.596,0
           2024-10-28 01:39:00,45,18.579,0
           2024-10-28 01:49:00,45,18.579,0.1
           2024-10-28 01:59:00,45,18.57,0
           2024-10-28 02:09:00,45,18.57,-0.1
           2024-10-28 02:19:00,45,18.545,0
           2024-10-28 02:29:00,45,18.553,0.1
           2024-10-28 02:39:00,45,18.537,-0.1
           2024-10-28 02:49:00,45,18.537,0
           2024-10-28 02:59:00,45,18.545,0
           2024-10-28 03:09:00,45,18.528,0
           2024-10-28 03:19:00,45,18.537,0.1
           2024-10-28 03:29:00,45,18.528,-0.1
           2024-10-28 03:39:00,45,18.528,0
           2024-10-28 03:49:00,45,18.52,0
           2024-10-28 03:59:00,45,18.528,0
           2024-10-28 04:09:00,45,18.537,-0.1
           2024-10-28 04:19:00,45,18.545,-0.1
           2024-10-28 04:29:00,45,18.553,0
           2024-10-28 04:39:00,45,18.612,-0.1
           2024-10-28 04:49:00,45,18.621,0
           2024-10-28 04:59:00,45,18.604,0
           2024-10-28 05:09:00,45,18.621,0.1
           2024-10-28 05:19:00,45,18.612,0.1
           2024-10-28 05:29:00,45,18.621,-0.1
           2024-10-28 05:39:00,45,18.612,0
           2024-10-28 05:49:00,45,18.629,0
           2024-10-28 05:59:00,45,18.596,0
           2024-10-28 06:09:00,45,18.587,0.1
           2024-10-28 06:19:00,45,18.579,0.2
           2024-10-28 06:29:00,45,18.579,0.2
           2024-10-28 06:39:00,45,18.579,0.3
           2024-10-28 06:49:00,45,18.562,0.4
           2024-10-28 06:59:00,45,18.562,0.5
           2024-10-28 07:09:00,45,18.545,0.6
           2024-10-28 07:19:00,45,18.545,0.6
           2024-10-28 07:29:00,45,18.537,0.9
           2024-10-28 07:39:00,45,18.537,1
           2024-10-28 07:49:00,45,18.553,1.2
           2024-10-28 07:59:00,45,18.553,1.2
           2024-10-28 08:09:00,45,18.562,1.3
           2024-10-28 08:19:00,45,18.57,1.3
           2024-10-28 08:29:00,45,18.562,1.3
           2024-10-28 08:39:00,45,18.553,1.4
           2024-10-28 08:49:00,45,18.579,1.5
